2012-01-08	00:00	1.54112	1.5428	1.53978	1.54173	6756
2012-01-09	00:00	1.54173	1.54697	1.53954	1.54559	107133
2012-01-10	00:00	1.5456	1.55006	1.54458	1.54715	121219
2012-01-11	00:00	1.54706	1.54873	1.53087	1.53336	130924
2012-01-12	00:00	1.53336	1.53673	1.52788	1.53403	89303
2012-01-13	00:00	1.53389	1.54091	1.52328	1.53178	145515
2012-01-15	00:00	1.52746	1.53017	1.52746	1.53009	3844
2012-01-16	00:00	1.53002	1.53527	1.52815	1.53209	90354
2012-01-17	00:00	1.53542	1.53606	1.53207	1.53389	18807
2012-01-18	00:00	1.53381	1.5442	1.53272	1.54278	140408
2012-01-19	00:00	1.54268	1.5492	1.5415	1.54825	126238
2012-01-20	00:00	1.54829	1.55771	1.54502	1.55741	122113
2012-01-22	00:00	1.55465	1.55627	1.55386	1.55428	4151
2012-01-23	00:00	1.55418	1.56024	1.55168	1.55773	129794
2012-01-24	00:00	1.55749	1.56278	1.55325	1.5624	136126
2012-01-25	00:00	1.56236	1.56785	1.55283	1.56568	155245
2012-01-26	00:00	1.56548	1.5735	1.56498	1.5675	127040
2012-01-27	00:00	1.56743	1.57401	1.56402	1.57259	137771
2012-01-29	00:00	1.57346	1.57354	1.57147	1.5722	3038
2012-01-30	00:00	1.57218	1.57259	1.56537	1.57056	120884
2012-01-31	00:00	1.57043	1.57957	1.57008	1.57863	46563
2012-02-01	00:00	1.57594	1.58829	1.5706	1.58449	164965
2012-02-02	00:00	1.58449	1.5859	1.57945	1.58024	134651
2012-02-03	00:00	1.58022	1.58601	1.57493	1.58173	144391
2012-02-05	00:00	1.58154	1.58223	1.57809	1.58008	5786
2012-02-06	00:00	1.5799	1.58413	1.57298	1.58115	131271
2012-02-07	00:00	1.58104	1.59053	1.5788	1.58912	149041
2012-02-08	00:00	1.5891	1.59284	1.5795	1.58091	143452
2012-02-09	00:00	1.58088	1.58854	1.57921	1.58118	149955
2012-02-10	00:00	1.58115	1.58491	1.57299	1.57519	126286
2012-02-12	00:00	1.57785	1.57987	1.57603	1.57766	6238
2012-02-13	00:00	1.57766	1.58268	1.57149	1.57218	124826
2012-02-14	00:00	1.57217	1.57703	1.56443	1.56899	157179
2012-02-15	00:00	1.56882	1.57359	1.56707	1.56839	159033
2012-02-16	00:00	1.56837	1.58174	1.56551	1.58056	155136
2012-02-17	00:00	1.5804	1.58618	1.57893	1.58203	123608
2012-02-19	00:00	1.58475	1.58784	1.58321	1.58642	9494
2012-02-20	00:00	1.58642	1.58798	1.58191	1.58284	80208
2012-02-21	00:00	1.58278	1.58652	1.57723	1.57908	166765
2012-02-22	00:00	1.57903	1.58138	1.56483	1.56699	182275
2012-02-23	00:00	1.56695	1.57501	1.56495	1.5743	152483
2012-02-24	00:00	1.57416	1.58994	1.57211	1.58661	170402
2012-02-26	00:00	1.58841	1.59016	1.58824	1.58838	4463
2012-02-27	00:00	1.5882	1.58872	1.58095	1.58301	131296
2012-02-28	00:00	1.58298	1.59013	1.57996	1.5896	133843
2012-02-29	00:00	1.59336	1.59916	1.59047	1.59209	91391
2012-03-01	00:00	1.59201	1.59752	1.58963	1.59589	159767
2012-03-02	00:00	1.59558	1.59662	1.58231	1.58318	158179
2012-03-04	00:00	1.5835	1.58431	1.583	1.58305	2649
2012-03-05	00:00	1.58292	1.58771	1.5785	1.58736	137135
2012-03-06	00:00	1.58736	1.58819	1.56964	1.57191	182028
2012-03-07	00:00	1.57188	1.5759	1.56971	1.57301	160491
2012-03-08	00:00	1.57297	1.58336	1.57237	1.58212	159493
2012-03-09	00:00	1.58202	1.58286	1.56616	1.567	167064
2012-03-11	00:00	1.56683	1.56754	1.56596	1.5666	3467
2012-03-12	00:00	1.56655	1.56952	1.5602	1.56506	136243
2012-03-13	00:00	1.56497	1.57474	1.56206	1.57036	165958
2012-03-14	00:00	1.57023	1.57436	1.56492	1.56516	156101
2012-03-15	00:00	1.565	1.57366	1.56336	1.57017	163169
2012-03-16	00:00	1.57014	1.58611	1.56942	1.58423	149750
2012-03-18	00:00	1.58347	1.58517	1.58302	1.58346	4283
2012-03-19	00:00	1.58337	1.5914	1.58211	1.58862	122355
2012-03-20	00:00	1.58848	1.58969	1.58303	1.58633	114982
2012-03-21	00:00	1.58633	1.5923	1.58166	1.58725	140334
2012-03-22	00:00	1.58719	1.5892	1.57687	1.58224	144152
2012-03-23	00:00	1.58224	1.59085	1.58056	1.58684	133973
2012-03-25	00:00	1.58719	1.58821	1.58694	1.58778	3233
2012-03-26	00:00	1.58767	1.59731	1.5801	1.59599	138079
2012-03-27	00:00	1.59591	1.60005	1.59421	1.59523	126541
2012-03-28	00:00	1.5952	1.59642	1.58417	1.58908	167622
2012-03-29	00:00	1.589	1.59641	1.58602	1.59573	166952
2012-03-30	00:00	1.59558	1.60368	1.59546	1.60093	200209
2012-04-01	00:00	1.60155	1.60257	1.60058	1.60101	4404
2012-04-02	00:00	1.60096	1.60625	1.59789	1.60346	165718
2012-04-03	00:00	1.60329	1.60462	1.58912	1.59031	142055
2012-04-04	00:00	1.59028	1.59103	1.58327	1.5902	153633
2012-04-05	00:00	1.59019	1.59083	1.58047	1.58281	113814
2012-04-06	00:00	1.58281	1.58907	1.58248	1.58651	35491
2012-04-08	00:00	1.58866	1.58918	1.58527	1.5876	4731
2012-04-09	00:00	1.58752	1.59141	1.58356	1.59059	56379
2012-04-10	00:00	1.59048	1.59302	1.58086	1.58522	160261
2012-04-11	00:00	1.5851	1.59379	1.58502	1.59232	151576
2012-04-12	00:00	1.59231	1.59854	1.59121	1.59575	140973
2012-04-13	00:00	1.59558	1.59696	1.58412	1.58447	133513
2012-04-15	00:00	1.58489	1.58586	1.58341	1.58362	3464
2012-04-16	00:00	1.5835	1.59111	1.58186	1.58945	139553
2012-04-17	00:00	1.58944	1.59709	1.58621	1.59403	136864
2012-04-18	00:00	1.59388	1.6042	1.58948	1.60192	190471
2012-04-19	00:00	1.60191	1.60779	1.60089	1.6059	220829
2012-04-20	00:00	1.60578	1.61489	1.60382	1.61235	157720
2012-04-22	00:00	1.61249	1.61323	1.61107	1.61309	5171
2012-04-23	00:00	1.61309	1.61342	1.60751	1.61164	137213
2012-04-24	00:00	1.61158	1.61642	1.61083	1.61427	122620
2012-04-25	00:00	1.6143	1.61825	1.60812	1.61775	151893
2012-04-26	00:00	1.61772	1.62068	1.61583	1.61784	138887
2012-04-27	00:00	1.6178	1.62804	1.61528	1.62654	148832
2012-04-29	00:00	1.62707	1.62806	1.62639	1.62795	3195
2012-04-30	00:00	1.62782	1.63015	1.62213	1.62297	129269
2012-05-01	00:00	1.62297	1.62475	1.61862	1.62207	109951
2012-05-02	00:00	1.62208	1.6239	1.61604	1.61926	157112
2012-05-03	00:00	1.61926	1.62155	1.61588	1.61902	159803
2012-05-04	00:00	1.61891	1.62029	1.61405	1.61492	142539
2012-05-06	00:00	1.61379	1.61517	1.61165	1.61177	11851
